Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,pc1_1,pc1_2,pc1_3,Status
4,5,0.1111111111111111,2,0,7,0.4736842105263157,14,8,9,30,41,0.4736842105263157,1,0,0,1,0,0,0.32075471698113206,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,0
4,14,0.1111111111111111,14,1,15,0.26315789473684204,12,24,28,1,34,0.2578947368421052,0,0,1,1,0,0,0.15094339622641512,1,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,19.44359718188308,2.992574104535988,3.641134468039992,1
4,0,0.1111111111111111,9,0,15,0.43157894736842106,14,8,10,29,11,0.3252631578947369,0,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,19.87655896491984,1.5340779407018907,4.744068674784488,2
4,0,0.1111111111111111,15,0,15,0.3999999999999999,14,10,2,26,38,0.2789473684210526,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,4.20898074380161,9.238377649540698,9.588046261507872,0
4,0,0.5555555555555556,13,0,15,0.3263157894736841,14,6,11,26,14,0.2789473684210526,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,20.068724022743307,2.8910823029238446,3.7673684244482586,2
4,3,0.1111111111111111,16,0,15,0.49473684210526314,14,16,9,1,20,0.39368421052631586,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,24.005929671831293,3.782045845612065,8.618463340201984,2
4,3,0.1111111111111111,8,0,15,0.27368421052631575,14,8,9,30,41,0.2884210526315789,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,21.897145683658817,1.7335176341035377,3.5416802738850524,2
4,14,0.1111111111111111,14,1,15,0.41052631578947363,14,8,10,1,34,0.1578947368421053,1,0,0,1,0,0,0.13207547169811323,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,9.972773042839037,6.308505474732408,14.427114169450332,0
4,6,0.1111111111111111,9,0,15,0.4736842105263157,14,10,11,30,34,0.2673684210526317,0,0,1,0,0,0,0.2830188679245283,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,30.24357716683198,27.810315881690357,3.97938426090201,2
4,14,0.1111111111111111,15,0,15,0.4010526315789473,14,24,28,30,9,0.10526315789473673,1,0,1,0,0,0,0.13207547169811323,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,20.69169376852443,6.315529354255616,11.977818339397027,0
4,0,0.1111111111111111,13,0,15,0.6526315789473685,14,9,9,30,29,0.45052631578947366,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,12.059185210609968,4.3854987562141385,12.440093443960233,0
4,6,0.1111111111111111,15,0,15,0.26315789473684204,14,9,10,30,41,0.2421052631578946,0,0,0,1,0,0,0.20754716981132076,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,21.57756583437569,2.4337144239669968,5.48159216935221,2
4,3,0.5555555555555556,3,0,15,0.41052631578947363,14,10,10,1,20,0.28526315789473666,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,20.365298703380653,2.9623430710283842,5.9089720816197016,0
4,8,0.1111111111111111,3,0,8,0.4736842105263157,14,28,33,26,38,0.4736842105263157,1,0,0,0,0,0,0.13207547169811323,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,3.723674905795244,8.48680795159712,8.658477748669917,0
4,0,0.1111111111111111,16,0,15,0.3999999999999999,14,24,9,1,3,0.5073684210526315,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.86846441459977,0.27995802590055074,4.895754794514484,2
3,14,0.1111111111111111,14,1,15,0.5368421052631578,14,8,9,30,20,0.2684210526315789,0,0,0,1,0,0,0.5094339622641508,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,23.450847396394437,0.7125914217617679,3.944500555021401,2
4,2,0.3333333333333333,16,0,15,0.368421052631579,14,8,9,30,14,0.2578947368421052,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,23.2463144601039,4.015497547624831,8.648635706070499,2
4,0,0.1111111111111111,2,0,15,0.5894736842105264,14,8,9,30,34,0.5526315789473684,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,2
4,0,0.6666666666666666,8,0,15,0.4010526315789473,14,24,28,19,26,0.3642105263157893,0,0,0,1,0,0,0.09433962264150941,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,4,0.1111111111111111,3,0,15,0.3894736842105262,14,8,9,30,29,0.32736842105263153,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,21.850561640847907,3.4067453958334757,4.716583640020871,2
3,14,0.1111111111111111,10,1,15,0.1578947368421053,14,8,9,30,1,0.6842105263157894,0,0,0,1,0,0,0.5094339622641508,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,19.44571822336181,0.5517914835698072,2.680642431215287,2
1,14,0.1111111111111111,3,0,5,0.4010526315789473,14,9,28,22,17,0.11052631578947358,0,0,1,1,0,0,0.3018867924528302,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,19.952629275744734,2.2813595042422676,5.897825168937858,0
3,14,0.1111111111111111,3,0,15,0.1578947368421053,14,8,9,30,41,0.0052631578947368585,0,0,1,0,0,0,0.2830188679245283,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,3.0085428536204963,7.120627791188126,6.670446166080832,0
3,14,0.1111111111111111,1,0,15,0.4010526315789473,14,10,11,1,1,0.13157894736842102,0,0,0,0,0,0,0.33962264150943394,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,0,0.1111111111111111,13,0,15,0.10526315789473673,14,10,11,5,9,0.11684210526315786,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,21.139792792676193,2.1118349836678494,2.923532001873309,2
4,14,0.1111111111111111,15,0,15,0.6842105263157894,14,16,28,5,9,0.22421052631578942,1,0,0,1,0,0,0.13207547169811323,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,20.753901453203536,2.1740991142974453,5.173122550271491,2
4,0,0.1111111111111111,11,0,15,0.5157894736842106,14,9,28,30,3,0.4463157894736842,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,24.668440613622398,3.529618811572212,4.108869282301446,2
4,0,0.1111111111111111,15,0,15,0.05263157894736836,14,10,11,22,29,0.07157894736842096,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,20.518194042712718,1.9715746188403946,3.799062434403216,1
4,0,0.2222222222222222,8,0,15,0.5052631578947369,14,24,28,1,41,0.5168421052631578,1,0,0,1,1,1,0.037735849056603765,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,22.684300573863673,1.359287165748154,3.771095762620294,2
4,17,0.1111111111111111,1,0,15,0.6842105263157894,14,10,28,30,29,0.13473684210526304,1,0,0,0,1,0,0.18867924528301888,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,3.275615018826409,7.885789575587433,7.112286286820916,0
4,14,0.1111111111111111,3,0,15,0.4736842105263157,14,10,28,30,1,0.34947368421052616,0,0,0,0,0,0,0.24528301886792453,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,3,0.4444444444444444,2,0,15,0.4010526315789473,14,9,10,30,41,0.2315789473684211,1,0,0,1,1,0,0.07547169811320753,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,0
4,0,0.1111111111111111,5,0,15,0.2210526315789474,14,24,26,22,20,0.16210526315789475,1,0,0,1,1,0,0.037735849056603765,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,20.671343732441184,2.6468672171916943,3.826416592814861,2
3,14,0.1111111111111111,10,1,15,0.26315789473684204,14,8,9,30,3,0.7894736842105263,0,0,0,1,0,0,0.32075471698113206,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,19.334574037240824,2.434585214084956,7.637043799936735,1
4,5,0.1111111111111111,11,0,15,0.4842105263157894,14,21,11,1,3,0.05263157894736836,0,0,0,1,1,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,22.698826427935888,4.420399652726902,4.561441532375541,2
4,0,0.1111111111111111,2,0,15,0.1578947368421053,14,16,19,12,17,0.2315789473684211,1,0,0,1,1,0,0.07547169811320753,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,2
4,0,0.2222222222222222,2,0,15,0.33684210526315783,14,16,32,14,17,0.40526315789473677,1,0,0,1,1,0,0.0,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,-0.9321792157928082,-0.05414062378638346,-0.14599433562317563,1
4,0,0.1111111111111111,11,0,15,0.3894736842105262,14,10,9,1,41,0.34736842105263155,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,22.1694640549076,2.6869032908872192,4.2743845363361554,2
4,0,0.1111111111111111,8,0,15,0.42105263157894735,14,8,10,30,9,0.28526315789473666,1,0,0,1,1,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,22.554032079529335,1.1383192283494454,3.6082091988403495,2
4,3,0.2222222222222222,11,0,15,0.42105263157894735,14,10,11,30,3,0.4042105263157896,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,24.924354000953585,3.1022071865116376,3.9167578165506223,2
0,14,0.1111111111111111,15,0,15,0.4736842105263157,14,9,9,30,41,0.17894736842105252,0,0,1,1,0,0,0.5283018867924527,0,0.3333333333333333,0.16666666666666666,0.5930232558139535,1.0,0.3117569352708058,13.093878304994838,11.00074247805225,13.696041693960332,0
4,14,0.1111111111111111,16,0,15,0.4010526315789473,14,10,9,30,9,0.368421052631579,1,0,0,1,0,0,0.169811320754717,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,24.259228182809334,7.355152956939067,14.778962627110888,2
3,14,0.2222222222222222,10,1,15,0.05263157894736836,14,8,9,30,41,0.05263157894736836,1,0,0,1,1,0,0.6415094339622642,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0.7663409582009599,3.7386677648935853,1.4148732356829345,0
3,14,0.1111111111111111,8,0,5,0.4010526315789473,14,8,9,5,9,0.7052631578947368,0,0,1,1,1,1,0.6037735849056605,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,22.396263634101082,2.081060379209251,3.630983717252701,2
4,17,0.1111111111111111,11,0,15,0.05263157894736836,14,16,11,9,20,0.6105263157894736,0,0,0,1,1,0,0.09433962264150941,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,23.23968663357732,3.8054989736375417,5.372126970901751,1
4,3,0.1111111111111111,9,0,15,0.4421052631578948,14,24,9,22,41,0.38315789473684214,1,0,0,1,1,0,0.09433962264150941,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,15.576949422613115,1.4126207913622861,6.467270036415485,0
3,8,0.1111111111111111,6,0,8,0.26315789473684204,14,16,20,14,19,0.34947368421052616,0,0,0,1,0,0,0.3018867924528302,0,0.08333333333333333,0.0,0.2093023255813954,0.0,0.12417437252311753,18.74736833401209,2.4167061040211224,7.307090685379579,0
4,13,0.1111111111111111,0,0,15,0.5673684210526315,2,8,9,30,41,0.5673684210526315,0,0,0,1,0,0,0.05660377358490565,1,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,18.730215140223248,1.1335507337456523,4.129999620044844,2
4,0,0.4444444444444444,13,0,15,0.41052631578947363,14,9,11,8,34,0.351578947368421,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,20.502016785312424,2.120267719448052,3.7593059183574833,2
4,0,0.5555555555555556,3,0,15,0.34736842105263155,14,9,9,30,41,0.26631578947368406,1,0,1,0,0,0,0.05660377358490565,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,18.65040883690545,2.629740538943895,8.2155391883377,0
3,7,0.1111111111111111,10,1,15,0.4010526315789473,1,9,9,1,9,0.05263157894736836,0,0,0,1,0,0,0.3773584905660377,1,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,25.927797460117876,12.372648910062399,5.959482155970313,2
4,0,0.1111111111111111,15,0,15,0.3789473684210527,7,8,28,30,17,0.32736842105263153,1,0,0,1,1,0,0.018867924528301883,1,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,22.35104651390202,1.2351683262587478,3.589628464128414,2
4,0,0.3333333333333333,15,0,15,0.2421052631578946,14,24,11,30,41,0.1757894736842105,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,20.823114862211213,1.9649009385799128,3.5344989704480314,2
4,16,0.1111111111111111,16,0,16,0.4736842105263157,14,24,11,12,17,0.4736842105263157,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.84097720511528,4.88646524000243,8.42276763999175,2
4,0,0.2222222222222222,11,0,15,0.3999999999999999,14,10,28,30,19,0.2863157894736843,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,23.0234079486369,4.185872863712363,5.447113652103549,2
4,0,0.2222222222222222,11,0,15,0.3263157894736841,14,8,28,8,34,0.2494736842105263,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1.1025516229981625,4.762167936816735,0.24888339253075878,0
4,3,0.2222222222222222,12,0,15,0.3157894736842104,14,9,11,8,34,0.2789473684210526,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,21.64750980994711,4.481079888267006,10.120934843394084,0
4,3,0.4444444444444444,11,0,15,0.4526315789473685,14,16,28,9,29,0.4157894736842105,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,25.02510674468553,3.0479705876439263,3.2016030131027833,2
4,0,0.4444444444444444,11,0,15,0.4736842105263157,14,24,11,30,34,0.33684210526315783,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,23.873663153935205,3.940049257850248,4.68365016714381,2
4,0,0.1111111111111111,13,0,15,0.3052631578947369,14,8,10,30,17,0.2021052631578948,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,20.17476738692667,5.062191313243521,8.92212198788288,2
4,3,0.1111111111111111,13,0,15,0.3999999999999999,14,9,10,8,34,0.31894736842105265,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,20.401643765550894,2.4676287163573836,3.2796295136771296,2
4,0,0.2222222222222222,8,0,15,0.33684210526315783,14,24,11,1,29,0.2673684210526317,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,7.126751178722025,1.5306097414046074,8.192652787589632,0
4,0,0.6666666666666666,11,0,15,0.4526315789473685,14,24,10,12,41,0.2947368421052632,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.792505700088807,3.2061163320083157,6.051534102540507,1
4,0,0.2222222222222222,12,0,15,0.49473684210526314,14,24,11,1,29,0.37368421052631584,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,23.74642772267993,3.941841822355933,3.313291339424637,2
4,0,0.1111111111111111,5,0,15,0.368421052631579,1,8,11,30,20,0.32105263157894726,1,0,0,1,0,1,0.037735849056603765,1,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,22.638905133885174,1.0999878133989789,3.870177616173666,2
4,15,0.1111111111111111,1,0,14,0.368421052631579,14,24,11,30,34,0.408421052631579,0,0,1,1,0,1,0.13207547169811323,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,28.978752167237644,16.43896454242608,5.7299358532213445,2
4,16,0.1111111111111111,16,0,16,0.5789473684210527,14,8,9,30,41,0.5789473684210527,0,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.337012506822386,5.627707746716098,11.218239541492625,1
4,0,0.1111111111111111,9,0,15,0.33684210526315783,14,24,11,22,34,0.37368421052631584,1,0,0,1,0,1,0.07547169811320753,0,0.08333333333333333,0.0,0.2093023255813954,0.0,0.12417437252311753,19.434273883296,1.1110995651038422,5.368991754030822,2
4,16,0.1111111111111111,16,0,16,0.4736842105263157,14,9,9,1,3,0.4736842105263157,0,0,1,0,0,0,0.05660377358490565,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,22.077502377945798,4.854384798323414,8.888927905057953,0
4,3,0.6666666666666666,11,0,15,0.3263157894736841,14,10,9,12,41,0.256842105263158,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,24.212970588629517,3.7485961725014296,4.262466499277385,2
4,3,0.5555555555555556,12,0,15,0.463157894736842,14,10,11,30,20,0.2768421052631578,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,23.9873569428271,3.8348783463993183,4.274067303894131,2
4,0,0.3333333333333333,11,0,15,0.4842105263157894,14,24,28,30,41,0.32947368421052636,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,23.73447305179076,4.006460067845196,4.67090909191277,2
4,0,0.1111111111111111,16,0,15,0.26315789473684204,14,9,10,1,34,0.17473684210526308,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,22.4822545609871,4.649351428492588,10.996446105232145,2
4,3,0.4444444444444444,9,0,15,0.26315789473684204,14,9,11,30,41,0.17157894736842105,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,20.42004893837292,0.0869158136051551,2.7698299578325676,2
4,0,0.2222222222222222,3,0,15,0.41052631578947363,14,24,10,30,20,0.2894736842105263,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,23.62543516661629,0.9066443351493174,3.4335789855284085,2
4,0,0.5555555555555556,15,0,15,0.34736842105263155,14,10,28,8,3,0.22631578947368425,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,21.797996194441183,1.7861813272308444,4.1620504734350865,2
4,3,0.5555555555555556,5,0,15,0.3999999999999999,14,21,28,1,1,0.3894736842105262,1,1,0,1,0,1,0.0,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,21.325038866793562,1.726142571808051,3.665176823886982,2
4,4,0.4444444444444444,3,0,15,0.2947368421052632,14,10,10,1,3,0.30210526315789465,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,20.195394311540095,2.7532539917872425,6.203336473982857,1
4,3,0.6666666666666666,9,0,15,0.2421052631578946,14,8,28,30,34,0.2315789473684211,1,0,0,0,1,0,0.1132075471698113,0,0.08333333333333333,0.0,0.2093023255813954,0.0,0.12417437252311753,18.41772495869929,2.000938371583919,5.802182892369013,0
4,0,0.1111111111111111,0,0,15,0.18947368421052624,14,24,9,14,3,0.22631578947368425,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,21.579454709780336,3.1205128067892733,6.040802964440991,2
4,0,0.1111111111111111,11,0,15,0.42105263157894735,14,10,20,30,1,0.2789473684210526,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,22.108568385219403,2.7159580202600115,4.268810315922575,2
4,0,0.1111111111111111,0,0,15,0.4010526315789473,14,9,10,22,41,0.10526315789473673,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,22.71412585428081,2.172661832262303,5.5138647932207805,2
4,0,0.3333333333333333,16,0,15,0.368421052631579,14,24,11,30,41,0.2768421052631578,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,22.075989785946554,-0.4125496814741904,3.953596825620413,2
4,0,0.1111111111111111,13,0,15,0.42105263157894735,14,10,10,12,41,0.43263157894736826,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,22.649984952857054,1.0932590573961891,3.7017255828554316,2
4,3,0.2222222222222222,13,0,15,0.3999999999999999,14,8,9,30,1,0.30105263157894724,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,23.707680486611476,0.8680213314750971,3.5137358861127663,2
4,0,0.4444444444444444,13,0,15,0.2947368421052632,14,9,28,1,3,0.35789473684210527,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,20.688760538597133,2.5938062531931463,3.6546585952658233,2
4,3,0.1111111111111111,11,0,15,0.5263157894736841,14,10,9,1,20,0.44000000000000017,1,0,0,1,0,0,0.018867924528301883,0,0.08333333333333333,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,25.865229092711992,4.282028712459226,5.090904575282459,2
4,3,0.2222222222222222,11,0,15,0.5368421052631578,14,16,20,12,9,0.4042105263157896,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,23.114535869476057,4.201763217774236,4.757636484249732,2
4,0,0.5555555555555556,11,0,15,0.5157894736842106,14,9,10,8,34,0.43157894736842106,1,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,23.610661570861538,1.9992746957311713,4.406307752790883,2
4,0,0.1111111111111111,11,0,15,0.5157894736842106,14,9,9,30,41,0.3242105263157895,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,23.862290361407545,6.312522603563587,7.713788196563286,2
4,0,0.1111111111111111,11,0,15,0.3789473684210527,14,21,25,9,19,0.2684210526315789,0,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,23.610661570861538,1.9992746957311713,4.406307752790883,2
4,0,0.2222222222222222,11,0,15,0.4842105263157894,14,8,9,30,20,0.3705263157894736,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,25.164006884842195,4.127279285978981,5.356536362867472,2
4,0,0.3333333333333333,8,0,15,0.4526315789473685,14,16,28,9,17,0.43052631578947365,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,23.904841701988218,0.7784841670160909,4.064391687640855,2
4,0,0.1111111111111111,8,0,15,0.33684210526315783,14,10,9,30,41,0.22631578947368425,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,22.612566191311096,1.399076524317387,4.4181849290317805,2
4,0,0.4444444444444444,8,0,15,0.3052631578947369,14,10,9,3,26,0.3052631578947369,0,0,0,0,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1.3235176815700207,4.332890097675407,3.2049288935808717,0
4,8,0.1111111111111111,14,1,8,0.4736842105263157,14,24,28,1,1,0.4736842105263157,0,0,0,1,0,0,0.24528301886792453,0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,0.6937515167012609,3.814433267271909,0.17273475485791892,0
4,3,0.1111111111111111,6,0,15,0.6526315789473685,14,16,19,12,9,0.588421052631579,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,24.459549095717296,1.0568198937305877,5.529936678849056,0
4,0,0.3333333333333333,11,0,15,0.35789473684210527,14,10,11,1,20,0.33999999999999986,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,21.763492923652965,2.8806014867058263,4.23722306691229,2
4,14,0.1111111111111111,0,0,5,0.4010526315789473,14,24,28,1,34,0.05263157894736836,0,0,1,0,0,0,0.15094339622641512,0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,19.228727110141534,0.651861386654276,2.254060669597202,0
4,0,0.5555555555555556,11,0,15,0.49473684210526314,14,9,9,22,34,0.35578947368421066,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,23.7121543536752,1.9508501467765191,4.41559812014685,2
1,0,0.3333333333333333,16,0,15,0.3999999999999999,14,10,11,1,34,0.26,1,0,0,1,0,0,0.07547169811320753,0,0.16666666666666666,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,20.182603028038432,3.310226060510958,9.04636226316997,1
4,0,0.1111111111111111,11,0,15,0.6421052631578947,14,18,25,9,19,0.4821052631578948,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,26.622667671287996,2.628435760449975,4.93528640295685,2
4,0,0.1111111111111111,11,0,15,0.5894736842105264,14,8,9,30,41,0.4526315789473685,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,24.889470634313625,1.3891253789025644,4.5233663814760625,2
4,3,0.1111111111111111,3,0,15,0.42105263157894735,14,16,20,9,14,0.3989473684210527,1,0,0,0,0,0,0.22641509433962265,0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,25.624645757680454,0.7893840094203146,6.414573659879715,0
4,5,0.1111111111111111,6,0,15,0.4736842105263157,14,16,20,9,14,0.4736842105263157,0,0,0,1,0,0,0.05660377358490565,0,0.3333333333333333,0.08333333333333333,0.9186046511627907,0.7999999999999999,0.0,34.831300663252755,27.56646782585083,14.90111569036089,2
4,8,0.1111111111111111,11,0,8,0.4736842105263157,14,16,28,1,1,0.4736842105263157,0,0,0,1,0,0,0.169811320754717,0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,1.1025516229981625,4.762167936816735,0.24888339253075878,0
